review,positive
"We stayed for 2 nights here. 60 euro per night was more than I expected for this type of hotel, but this was the best deal I found, considering quality and money. Overall it was a very nice experience. Rooms are clean, warm, and staff is polite and helpful. It takes 20 mins to get to the city but it it easy since there is a bus/tram stop just outside of the hotel. Albert supermarket is also just across the street, so that was really good too. We would come back again for sure.",True
"Nothing special, our room was nice and clean with a great walk in shower. The hallway was very dingy and smelt musky, breakfast was okay with ham, cheeses and breads to choose from, dinner was very good too. The staff were helpful and there are access to the trams and buses across the road.",True
"The hotel is more like a hostel, don't be fooled by the photos provided. Our room had an unpleasant odour and appeared quite dirty. One thing I loved about this hotel though was the great staff that run it, they were consistently helpful and friendly.",True
"I had terrible time waiting to check in. Check in hour was at 3 it is too late especially if you are coming from a long trip. There should be flexibility on that. I stayed only one night, i do not think i could stay longer, at least not in the room they gave me. Thin walls i could hear everything, a peculiar smell, although i can't say it was dirty. The wind was coming in from the close windows and until the heat was turn on i was freezing. Not a place to sit and a have coffees at least. Nevertheless it was easy to go from and go to the airport and easy to go downtown. One tram outside of the hotel 15 minutes ride. If they care a little more about the place it could have been an ideal choice for its price.",False
"I was a little worried when our trip stated we'd be staying here, having seen so many horrific reviews, but when we arrived the hotel was clean, bright and welcome, the rooms were all very clean and pleasant with very spacious bathrooms. Whilst it's easily a half hour tram or bus ride out of the city centre, neither are pricy for 24 hour passes, and taxis out of the city are surprisingly cheap too",True
"Just back from this hotel and I can't understand the horrible reviews this receives? I went in to the hotel thinking about the reviews and was greeted by very kind staff at reception, the rooms are very decently sized with bunk beds and a flat screen tv.. the bathroom is very nice and nothing like the 'Traveler photos' Loads of noise so if you're not there for a good time and a party look somewhere else, tram line right outside the hotel. Bus from the airport only costing €2.90 to the hotel. €7.50 for unlimited tram use for 24 hours. Also an ALDI right across the road for cheap food and drinks. Great hotel and will visit again.",True
"after trying to find the place for over an hour coming from the train station ended up getting a taxi there (forty euros- between 4 of us wasn't bad) we walked into reception and my first impression when speaking to the lady behind the desk was how rude ! anyway we got to our room 357 i think it was and had two sets of bunk beds. to be fair for the price we paid (about 35 euros each for 2 nights) the rooms were sound. clean sheets, clean room, clean bathroom, only thing i would say is stains on the wall (looked like someone had been sick up it) could of done with a good hot wipe!! weren't noisy really but i'm not one to moan unless i cant go sleep because of it . had our t.v on anyway so didn't hear anything from others. Didn't pay for breakfast its not english anyway its",False
"The rooms in this hotel were alright, but as a whole the hotel left a lot to be desired. The rooms were quite well-sized, but in our twin share room we were given one double bed and one single bed which was very strange. The bathrooms were probably the nicest part of the room, but the shower was a bit low-pressure. The hotel didn't feel particularly clean - the rooms had some stains on the carpet, but worse than that was the hallways which had many noticeable stains and smelt really horrible. Also, I was travelling with a group and one afternoon we returned home to find that none of our keys were working for any of our rooms and had to get them all replaced, which reception staff weren't very friendly about. It's also a very long way from the city - the taxi home from the city",False
"As a group of four my friends and I stopped at the Nieuw Slotania Hotel on a cheap weekend break to sample the many cultural delights of Amsterdam besides the windmills, Anne Frank Museum and Van Gogh Museum. The staff on the reception area of the hotel were very friendly and helpful but this area was probably the best part of the hotel and would be better classed as a hostel. The hallways leading to the rooms smelled of weed and doors slammed all through the night with people coming and going, however, as Amsterdam is primarily more of a fun destination rather than cultural (primarily) then this is expected! The rooms were extremely basic and not particularly clean with walls being so thin you could hear the conversation of the people next door, although this was very",False
On arrival we were welcomed but had to wait 15mins as our room was not ready. Our room was fairly clean although there was hair all over the beds and floor. Our bathroom light was not working. It was almost impossible to get any rest since the slamming of doors was constant and echoed the entire hallway. Lastly the travel agent told me the hotel was 5-10 mins from the city centre... Maybe by helicopter!! We had to get a tram or bus which took at least 20mins to half hour. Transport was frequent and reliable.,False
"As students (aged 19) me and 2 friends wanted a cheap weekend break (thursday-sunday) when we came across this hotel. After reading reviews we were apprehensive but booked it never the less. The taxi from the airport was around 40 euros (taxis were every expensive), when we arrived the man behind reception was very helpful providing maps and transport information for our stay, this was refreshing after reviews had said the staff were rude? Our room was very basic but clean, couldnt complain as we were only using it for sleep. The only negatives id say about the hotel is the area isnt the best and is rather far out from the center, however the tram's (7, 14) and a bus (21) run outside the hotel regularly! Before out trip we'd planned on going out for the day and coming back to",True
"The 10 of us young students stayed here for a couple of days, you get what you pay for.... Very boring neighbordhood, the roams is fine not tjat bad - avoid the breakfeast by any means. However there's good transport possibilities and the nichtbus also goes to the door",False
"The only reason we stayed at this hotel was because we were on a contiki however, you can't get any sleep as doors slammed at all hours of the night! The hallways and rooms stink of bleach and smoke! The staff are not friendly and the hotel was not clean!!!! The free wifi is great but only if your room isn't at the end of the hall way like ours.",False
Unfortunately I did not sleep well at this hotel. Our room was at the end of a corridor which had a door that slammed every time someone walked through it as the door didn't have a silencer. As people were coming in at all hours of the night we were continually woken up. I explained the situation to the reception and they said they would do something about it but they didn't. Food was good though.,True
"Their slogan ""Quality, without having to pay the prize..."" couldn't have been further from the truth. I dont understand what part of the hotel, which should be a hostel was 'quality.' It was dusty, dirty and old. The place hadn't had a lick of paint since opening. It was dreary, very unlike the lively and atmospheric city, Amsterdam. I came here for my birthday weekend and it was a complete disaster from start to finish. After the website seemed to suggest that the hotel with close to the city centre, we found that it was about a half an hour bus journey away. Ill hold my hands up and say that my boyfriend and i should of done some extra research, but it wasn't a brilliant first impression. It also wasn't explained that we would have to pay extra for breakfast. As soon as",False
"Cant really say much as we only really slept in hotel as was out all days and nights, rooms were basic but clean. Staff seemed ok, cant really grumble at the price. whole place inside could do with a paint and a new carpet but for somewhere just to sleep it is fine. Isnt really close to main centre but bus and tram stop right outside hotel and come regular. if you buy a tram tram/train day ticket for €7.50 you can use it for 24 hours to go anywhere.",True
"I spent a Saturday night in this Hostel with 6 other girls and while the place was quite ok in general (at least clean), excepting from the fact that the breakfast is announced as free on the website and then charged 5 euros per person, my advice would be not to go there if you are planning to party in Amsterdam. It would piss-off the staff if you come back tipsy and make a little bit too much noise. I'm talking by experience where because I was being noisy in the first floor hall on my way back to my room after enjoying Amsterdam nightlife, the night guard caught me from behind and brutaly throw me down on the floor instead of just asking me to stop chanting and playing with the furnitures around. And even when I stopped and apologised for the noise, he violently drag me by the",False
After reading the reviews of this hotel I was expecting it to be aweful but this hotel was perfect for what I needed the rooms are clean and the beds are comfortable. The hotel has a supermarket over the road and various food shops which was very handy. It's also only a 10-15 minute tram ride from dam square or €25 in a taxi. I would highly recommend this hotel if your just looking for a place to sleep,True
"First off, why are people extremely negative about this hotel? I read these reviews and was extremely hesitant to come with my friends after reading some of the awful stories. The staff were friendly, they just deserve mutual respect, please and thank yous, try and smile and look a bit enthusiastic, and you'll get it back. The lobby was beautiful, ornate wood staircase, both vending machines working fine. As you go upstairs, it starts to show a little more wear and tear. The hallways were literally neverending, carpets were dated, walls dirty and showed age. Now for the room. We had a 4 person room, 2 bunkbeds. The flooring was dark oak wood laminate, it looked beautiful and modern. bunkbeds looked new, the mattresses really nice and comfy. The bathroom was definitely newly",True
"This hotel can be better defined defined as a hostel. The worst experience that I have ever had in my life. Noise, dirty everywhere, uncomfortable, poor service and very far from the city center. I hardly recommend not to stay here. Better spend some money more to go in a real hotel.",False
"We stayed at the hotel for two nights. The staff was friendly and helpful. Theres a tram in front of the hotel taking you to central station in 20 min. The last bus leaves at 00.18 so if youre planning to stay out longer you need to consider a taxi ride costing apprx 30 euro. Therefoe one can add the cab fare to the price of the hotel meaning you can get a nicer hotel for same budget. The breakfeast buffe is decent. The guests are younger, overall this is a budget hotel with a hostel environment.",True
"We got a twin private room, had a private bathroom. The wi-fi was complimentary and worked just fine. This hotel is in front of the tram stop but it is quite a long ride to the city center. Also nicely accessed by the nightbus. Very basic.",False
"Me and my partner stayed here for 3 nights in August and to be honest once I saw the reviews on here I was pretty scared! But when we arrived it was ok, just ok. Nothing horrendous to report and nothing good to report. Staff kept out of our way and room was cleaned daily. Location wasn't bad, tram stop right outside to take you to dam square and bus stop outside took us back to the airport so we were pretty pleased nothing was a bother. Would I stay here again? Probably as it's cheap and cheerful.",True
"Arrived early but didn't expected to be allowed in as was very aware of 3pm check in, but the receptionist was a total cow, rude and hostile, unhelpful, had to carry my heavy bag down narrow stairs to the basement to lock it up and tripped on torn carpet on the stairs, as I turned on the lights a rat scurried across the floor....came back at 3 at waited another hour to be given a room. Tried to book a day trip with nasty piece behind the desk only to be told to go into the city and book directly with bus company....what the ???? Place was full of backpackers and teenagers on 3 different contiki tours, loud and obnoxious critters, will be having serious words with my travel agent when I get home.",False
"Our travel agent booked us in referring to it as a budget hotel. Unless you are 20 something, pack backing and really want to cut costs, check out other options. This is older hotel and more of a hostel with a few rooms that have been fixed up a little. There was no a/c and the heat was stifling and we had to leave the windows open, finally resorting to wet towels to try and cool off. It is extremely noisy. The sidewalk café below our window did not close until about 2 am and the street noise kept on until 4 am. Our hallway door was rattled all night by people too drunk to find their own room. Ear plugs don't help. There are phones in the room but can't be used to call out. There are some pluses, free Wi-Fi, the sheets, towels and bathroom were clean, combination safe in",False
"This hotel was the last 2 nights of our contiki. There appeared to be 2 other contiki groups staying here as well. My review may be slightly skewed due to the horrible experiences of other places we encountered over our 2 weeks, none the less you cannot deny that they had their rooms kept spotless, modern bathrooms (however our sink was hanging on by 1 screw) and comfortable beds. I am unsure how the public transport was but by cab it was not too costly, averaged about 20 euro to get back to the hotel from anywhere we were really. The immediate area had supermarkets, fast food, postal services and restaraunts which was all convenient. The bar within the hotel was decently priced and the food served for breakfast and dinner was of great quality. I would stay here again if I",True
"Do not go to this hotel unless you will be drunk the entire time of your stay! It is extremely unclean, regardless of the price the linen and surfaces should be clean this is simply not good enough anymore. The staff are extremely rude and unhelpful and have no idea about customer service. The breakfast staff are vile also and the place is dirty. Do not stay here. The gentlemen who came to fix our television was very nice though. You should buck up your standards could be better. Free wifi which is very good.",False
"Wouldn't go there again, room was smaller than a hostel, beds were bunk and so high anyone over 5ft4 would struggle + windows don't open !! When asked if we could move was told to jog on :( Avoid like the plague !!",False
"Nothing special, just a low budget, average hotel placed outskirts. For its prices, is was not so bad. I didn't expect daily cleaning, but they did so. Breakfast was also good, but I'm not choosy here. Service was friendly and helpful. If your budget is far limited, I would recommend them. However, if you're able to spend few more bucks (not so much actually) I will definitely advice to get something near the city center. For me, the main disadvantage was to spend at least 35 minutes in a tram or bus to get to the city and another 35 minutes for going back.",True
We stayed in June 2014 for 6 days. I was impressed by the size of the room and modern bathroom but there was only one window in the room that didn't vent the room very well. This wasn't very nice when housekeeping would leave an unpleasant body odour smell in our room everyday and also down the hallway.,False
"The hotel itself is not completely terrible, it's pretty standard for the price. Our room was impossible to find, as was another two rooms in our group. It took us upwards of 30 minutes to locate it. The room was average in size and it was clean enough. Breakfast was pretty subpar.",False
"We got there thanks to hostelbookers where they are advertised as a Hostel which they are NOT... The rooms are ok as well as the bathroom, they do have some info on tour close to the entrance as well as wifi (if it doesn't work is your phone's fault according to front desk guy, is always your phone) but what made our stay shorter in this place was the service.... they should work on their people skills.",False
"Me and my friends travelled to Amsterdam March this year, as I have already been once before I new what to expect and couldn't wait. We had a another good deal for our stay, it cost around £180 for 3 night & 4 days with flights from our nearest airport (Cardiff), hotel with breakfast too. We had a taxi from the airport which cost us £50 euro between us which wasn't to bad, when arriving at the hotel it was uncanny that it was opposite the hotel I stayed in 2011 (Blue Square Hotel) so everything we needed as in shops and trams was right outside our hotel which was great, we also got tram 14 and bus 21 into the main town, bus 21 takes you to the docks which is 2mins from Dam Square. Our rooms where small and seemed a little dingy but we weren't bothered as we were only there to",True
"Stayed for 1 night. Definitely mixed feelings. Price was pretty good at £50 Pretty clean overall. Bathroom very nice much better than room itself. There were no curtains and had lights from accross the road coming in for most of the night. Also a lot of door banging and general noise from other guests till about 5am. Breakfast was pretty good for €5, do can recommend this if you give this place a try.",True
"Suprisingly good for so little money! The staff were really nice, room was cleaned daily and the room was okay, not huge, but a decent size. We only had breakfast at the hotel 1 morning and it was good! I love the location because it was nice to not be in the city centrum all the time and it was super easy to reach by tram or bus. I will definitely go here again!",True
"If you are looking for a budget place to stay in Amsterdam, this hostel has very nice staff, comfortable beds a good breakfast buffet and all services you need. It's not in downtown but tram stops just in the entrance. Nice quality/cost relation.",True
"Room very clean. Lovely bedding. Clean towels every day. Double Mattress very soft (too soft for us) big bed. Bathroom excellent, really big shower. Location a bit far out of dam centre which was what we wanted as very quiet on a night so maybe not suit young ones searching nite life (no coffee shops ) Trams into dam every 5mins til 6pm then every 15mins til 1am. Cost 2.80euro single tram no 14 Bus from airport no 69 drops u off outside hotel. Staff very helpful. Spoke English. Would suit mature couple on budget n travellers. Would return again.",True
"stayed here with 6 of my mates (aged 18-19) last week. wasn't as bad as everybody made out to be honest! rooms were average sized and cleaned every day. Cant comment on the food as didn't eat in the hotel. Only issues I had is that the staff wernt very helpful and came across as abit rude, also the hotel is right in the middle of some Turkish ghetto which isn't very nice at all. You have to get a tram into centre of Amsterdam which takes around 20mins, really easy to figure out but gets abit annoying when your coming home after a night out (getting the night bus is a ball ache). All in all I loved Amsterdam had the time of my life! Perfect place for a blowout with your mates. Would I stay here again? No, somewhere abit nearer in a nicer area would be better.",True
"We stayed here as a couple in February 2014 and had a lovely time. The room had enough space for both of us, towels and the bed was changed daily too and was very comfy. It was a basic room, and doesn't come with a kettle but that didnt bother us, as you could get tea etc... With breakfast which was also very nice. Staff were fine, just left us to it really. The hotel is situated quite far from the city centre but the tram links are fantastic. The number 14 tram takes you straight to dam square and the number 7 takes you to Liedseplein which was our personal favourite place. For the price we paid for this hotel, we can't complain. Will be returning to Amsterdam again soon, but unfortunately will book somewhere abit closer to the centre. Otherwise would have returned here.",True
"this hotel is definitely nothing special but also by far one of the cheapest hotels in Amsterdam. Unfortunately you can hear too much from other guests like music they are playing or loud talking. The walls and the carpet had quite some stains (red ones on the walls.. don't wanna know what this was). But the beds were comfy, everything else clean and the air conditioning worked perfectly (well the heater in my case). Even though it is quite far outside of Amsterdam, you get a direct bus line (69; about 30 min.) to the airport and vice versa and a tram way line (14) into the city (22 minutes to the palace). The check-in was easy and quick and they even helped me with printing a ticket I forgot at home but still was on a cloud drive. Good point: free Wifi",True
"I have just returned from this so called hotel. I certainly would not call this an hotel it is more like a hostel. The accomodation is very basic. Having booked 2 double rooms we ended up with 2 twin rooms where the mattresses didn't fit the bed bases and when you tried to sit on them you fell off as there was no support, as the mattresses were wider than the bases. The wasn't any drink making facilities in either room. One of the rooms wardrobe consisted of a 5 to 6 inch indentation in the wall and no hangers. The mattresses were stained with blood, semen and urine. The cleaning staff seemed to be students. The dining room and bar were not in use and we had to eat in a room downstairs next to the kitchen. We were told the bar would not be open until April, but looking at I",False
"THE WORST HOTEL I SEEN IN MY LIFE! I stayed here for 4 nights with my girlfriend for her birthday. I bought a deal for the hotel with bed and breakfast, when I went for breakfast they charged us €5 each so I paid for it twice in the end. The room was tiny with two single beds together no kettle bedside tables nothing. Bathroom was average the shower door was broken so the tiled floor was a death trap! The walls where in dyer need of a paint. The radiator was broken and the staff where so rude! The best part about the hotel was checking out never go again ruined our holiday!",False
"We stayed at The Nieuw Slotania Hotel Amsterdam 14th March 2014 for 2 nites. OMG! The bar was derelict and so was the restaurant, it was filthy, cups left in the reception area with left over coffee which had been there since Friday and still there Sunday. Floors not cleaned stairs filthy and then on to the room?????? The room doors were approx 3 ft away from the opposite rooms so no privacy whatsoever, on entering the room the door hits the bed so you need to climb over it, carpet filthy and stained, bed was DISGUSTING the mattress and base needed to be thrown in skip, however, sheets were clean. I ended up shouting at the younger generation as the noise from them running up and down the corridor at all hours of the morning was horrific! Two nites felt like a month! There is",False
"The rooms were tidy and clean, if a bit cramped; we had no problems with the staff; and there was a decent range of breakfast foods. Location-wise, it's not near the centre and too far away to walk, but we knew that when we booked and had already looked up bus, train, and tram routes.",True
"We arrived here in February 2014 not knowing what to expect because of the mixed reviews that we read. We arrived, and the guy on the reception was friendly enough, gave us our keys and we headed up to our rooms. We were a group of 4 friends, and had booked 2 double rooms with breakfast included. Bedrooms were lovely, clean and tidy, modern bathroom, very comfy bed. We were all so happy with our choice, especially at the price we paid and how often the transport links were into the city centre. We unpacked our belongings, and went out for the day. 20 minutes by bus or tram into the centre was not bad at all! HOWEVER we arrived back to the hotel at night to find our hotel room bathroom was completely flooded. There was so much water it covered the entire floor and was about an",True
"Good points - Rooms and hallways were kept clean. Bad points - extremely bad location for tourists. Involves a lengthy tram journey to the city centre (not possible to walk). Hotel is situated council estates which gave the impression of being rough and unsafe. It would not be suitable to walk at night and definitely not a place for children and families. - Rooms are very small, although advertising pictures give a very different impression. - Staff were very relaxed to the point of being unprofessional. - Groups of young people hanging around in the lobby and outside in the doors which was not welcoming. - Although we were told no smoking, at first entry to our room there was an extremely strong smell of cannabis. - Wifi does not work in the rooms although this is advertised,",False
"Travelled with 11 others on someone's birthday. We got put in the downstairs rooms situated behind reception. Perhaps as this allowed us to make some noise and not get on others nerves! Quite out of Amsterdam. Tram right outside so is easy to get to but it can drag getting there. Bedding, Towels all clean and provided. Heater in the room also was a benefit as the window was quite temperamental.",True
"Me and my fiancé stayed her for 3 nights. On arrival looked nice smelt a bit funny, checked in went up to room to find a lad and girl naked in bed together!!! Went to complain he apologised and gave us another room to then go in to find all of someone's belongings in the room. Had to go down to complain again to finally get the right room! I was very disappointment and made me carry all my personal stuff with me or hide them in the room all holiday as I was scared incase someone would come into our room and take our stuff as it was that easy! I felt like moving hotel straight away! Rooms small but clean bathroom lovely and new. There was work men upgrading some of the rooms so loud through the day. It's a good 20mins on tram to town but easy to get too I would definitely stay in",True
"We stayed here for three nights over a weekend, the rooms were really clean, towels and bedding was changed daily. The bathroom was fine and shampoo and shower gel was provided. Reception were helpful and welcoming. We had the breakfast one day and it set you up for the day basically. No problems and would recommend it if you want a reasonably priced clean accommodation.",True
"The hotel looks nice and the staff were friendly. The rooms are a bit small, but with 2 huge bunk beds inside I am sure any room would seem small. The bathroom was spacious and everything was clean! Its not far from the city center and there was a farmers market in front of it on the Saturday we left!",True
"Average but only because it's in Amsterdam (outskirts) otherwise would have been terrible! Amsterdam and very late at night/early morning. This place was open and they wanted €74 for 2 adults/1 child. No problem. Car outside on the meter. This place is really big, it must have over 1000 rooms. Some seem to be lived in. You are reminded as soon as you arrive here by signs at the lift that 'Smoking will not be tolerated'. The policy seems strict. Windows don't open. Rooms are small and corridors are winding with outdoor walkways connected to them on the upper floors. A strange place. I spent a couple of hours with the guy behind the ramp outside the front having a smoke and learned a lot about the place and it's history from him. Very interesting. Ok for just a sleep and a chat",True
"A group of 5 of us stayed in this hotel in November 2013 in 2 separate rooms. The hotel looks lovely from the inside, the rooms are clean and big enough and are cleaned everyday. The hotel staff were friendly and helped us to get the tram/ book taxis. We weren't as close to the centre as we would have liked to be but it cost 3.80 on the tram to get there and took around 15 mins. Considering what we paid for this hotel I would highly recommend it and definitely stay there again. Only problem is the area didn't look too nice, a bit run down but the hotel cant be blamed. We went to Amsterdam for a drum and bass festival and this hotel was perfect for what we were looking for.",True
"A group of four of us stayed here for a couple days on a girls trip to Amsterdam. The location was pretty good - a bit out of the city, but the price reflects this and it's really easy (one bus) to get into the centre of town. However, the room was ridiculously small; it was difficult to get the four of us and our bags in without the person before you climbing onto the bunk bed to make room. It's a hostel, so we expected the type of atmosphere, but it was always incredibly noisy, and the staff didn't really make any effort to control the wilder people!",False
"Found hotel easily about 20 ride on bus or tram from centre of Amsterdam. (Bus no. 69 from airport approx. 30 mins).Comfortable, warm double room after initially being given 2 single beds in smaller room but staff helpful and moved us immediately after seeing our request in writing. Helped us with bus timetable. Breakfast adequate. Room cleaned daily. Safe provided in room.",True
"As many of the previous comments, I was a bit worried to stay here because of the terrible reviews, however I thoroughly enjoyed my stay. Yes it is far from the city center but the metro system is easy to use and a ticket is inexpensive. And it is in a quiet neighborhood so no loud noises throughout the night. The rooms themselves were quite large and very clean. The bathroom was very spacious. Breakfast was fair for the price (€5.00) We ate there every morning and it filled us until lunch. If you're on a budget you will be grateful to choose this hotel because it really isn't as bad as the reviews suggest.",True
Just come back from Amsterdam and stayed in this hotel for 3 nights. Absolutely no problems whatsoever! Staff were friendly and room was more than fine. Didn't make it down to breakfast on time so can't comment on that. The hotel is in a predominately Turkish/North African area? But that was fine also. Overall a good experience!,True
Stayed here for two nights for our friends birthday. Chose it because it was the cheapest. We were really worried about staying here after reading the dreadful reviews. Very surprised....it wasn't all that bad! Room clean and beds made/fresh towels each day. Could not fault the bathroom - nice and modern. Free safe in the room. Reception staff were pleasant. Carpet throughout the hotel was minging though! A big bag of crisps was stolen from my room!!! I'd give the breakfast a miss also. It is far out of the centre but the tram network is excellent. If you're after somewhere cheap to sleep and shower whilst exploring Amsterdam then this hotel will serve you well......just don't forget to lock up your crisps!!!!,True
"I read the bad reviews and worried what it was going to be like (we booked for cheapness). But it was great apart from being a bit far from city centre (15-20min on tram 14 from outside hotel) and the ""city tax"" of 10 or so Euros when I paid - I didn't mind paying it but I would like to have known when I booked and not when I arrived at reception. Also a bit of noise but not too bad. Aside from this: - breakfast was good -all u can eat for 5 euros (If not included in booking) - room was small but good and cleaned everyday (good TV with 30 or so channels some in English, also good heating system in the room), en suite - friendly staff - loads of local shops (aldi, market square and shopping centre across the road, cafes, takeaways and restaurants nearby as well as bus and tram",True
We stayed here for 3 nights. It was a little far from the center but it's really easy to get there. The staff is really kind they can provide you tours and maps of the city. The room was clean adn so was the bathroom. The relation price/quality was good.,True
"Apart from being far from the central towns, the rooms are ok beds comfy but dirty sheets and pillows no cleaners to clean the room each day. The breakfast is simple but found flys in the oj. Receptionist was abit rude and blunt not freindly at all.",False
"This hotel serves a purpose, it is cheap, basic with a very poor breakfast. But, notwithstanding that, no guest should have to suffer being verbally insulted by the manager. Thankfully we only stayed for one night. On arrival we found that the carpet in our room was wet all over (saturated in places) and after being told ""the hotel is full"" we were offered no apology. One member of staff came and inspected the carpet and admitted to both of us that is was wet, albeit worse in some places than others. Then as we were checking out the manager changed his mind saying the carpet was washed recently and only wet in parts, (as if this is acceptable) and still offered no apology, instead the manager insinuated that it was us who were lying. We had to keep all our possessions",False
"Aside from being a little far from the center of Amsterdam (which wasn't that big of a deal seeing that there was public transportation easily accessible), it was average in every other way. The rooms were small but each room got their own bathroom and shower, which was a nice change of pace. The bar attached to the hotel was a nice hang out spot for me and my new friends. Of course everyone wonders about wifi nowadays, and wifi was available in the lobby and VERY scarcely in the rooms. Overall, you get what you paid for.",True
"It wasn't as bad as what I thought.. Our room was nice.. There is a market across the road from the hostel, supermarket and other shops. Room was clean and people we sort of friendly.. Not always but we only used the hostel to sleep in and keep our things.. We didn't spend much time there. Yes you have to get the bus to central but it's not rocket science.. If you stay here definitely get a 72hr GVB bus and tram pass from the tourist place in town.",True
"I booked the hotel and then looked at trip advisor reviews.....Disaster! so let me share with you my take on the Hotel. The Hotel is about 10k from city centre with great transport links from outside all well explained by the staff. Rooms are 2 star at best and the décor is tired and rundown BUT they are clean, plenty of towels, good showers, comfy beds, Self service Breakfast with freshly baked croissants and a TV that works better than some of the 4 star place I've been to. The reception staff were helpful to me and always attentive. It is cheap to stay here and you get what you pay for (how much time are you in the hotel?). Its the sort of hotel that back packers and students flock to and there was some noise late into the night as people arrive back. The hotels length is",False
"Having booked the trip and only checked Trip Advisor afterwards we were expecting the worse. We were very pleasantly surprised, the young man in Reception was friendly, polite and efficient, the room was clean and the bed was clean and comfortable. The buffet style continental breakfast was well stocked. The hotel was full of young people so it was a little noisy, because young people are! The location is excellent, we got the 69 bus from the airport and walked the last 5 minutes to the hotel on a straight well lit road. The return bus stop is directly outside the hotel. trams to the centre of Amsterdam run every 10 minutes or so. We thoroughly enjoyed our trip.",True
"I think the hotel was OK, it was clean, easy toi move for all the city, the people is frendly, shots are cheap, breakfast really good, I can´t complain!! I tried Shared rooms and private and both are good, some beds are uncomfortable, but must of them are in good conditions.",True
"If you're like me and snotty little desk girls acting nonchalant and smug boils your blood then please heed my advice, and stay right away from here! Seriously, the indignant , classless attitude from the desk staff is enough to spoil your holiday so I recommend anywhere else just to avoid dealing with it. The location is not convenient if you want to spend a lot of time in the city centre, the ""storage room"" where you can leave your valuables is a ""trashed"" of sorts computer room with luggage strewn all over the place, and anyone can ask for a key and leave with anything the wish, a smorgasbord for luggage thieves a sign on the door stating ""we take no responsibility for your bags"" basically obviates their need to put a modicum of effort into your valuables safety , that sign",False
"Firstly it is adamant to express how poor the service at the front desk was; as soon as we arrived we were told our room was not ready yet, this was at 4pm, and the receptionist was incredibly unwelcoming, making me and my partner feel as though we were persistently nagging although our room was not ready 3 hours after check in, and all of this came when we had limited time to actually see the city as we only stayed for a night. The receptionist continued to treat us as though she was doing us a favour and that we were being a pain by asking every half an hour if it was ready yet. As for the hotel itself, the room was pleasant and had all the basic amenities we required, as well as a functional shower which came to be a luxury over our inter railing trip. However the whole trip",False
"stayed here 4 nights, withing those 4 nights there were 4 police reports filed for theft. the cleaners would barge into rooms, once they realised you were in there they sheepishly offered towels or say aw sorry wrong room. reception are rude and not helpful wat so ever. no cameras worked on any levels. coke dealers hang around out the front pestering you to buy drugs. its terrible coke aswell! I had mates stay here and then in hostels in the city, they said they felt safer in hostels rooming with 8 random people then this hotel. do not stay here!",False
"I stayed four nights at the motel in which over this period my friend had his room broken into and items stolen. Our other friend whilst in the bathroom also had items stolen from his room, there was also another girl who had items stolen all within 12 hours. There was no video footage available and reception couldn't do anything. They didn't have any security which at this place is a must. Therefore we spent our last two days in our rooms as every time we left we had a fear that they would be broken into. This is the honest truth would not recommend to anyone purely on a safety basis.",False
"The hotel is in a interesting arabian neighborhood 20 min away from the city center. Rooms are clean but the heating system was not working in november so it was freezing cold. Service was terrible, staff was unpleasant, food was bad, and there was no wifi at all ( they said its temporalry off, well they couldnt fix it for 4 days).",False
"I was so worried about staying here having read some of the reviews that have been posted. *Negatives* • the hotel is situated around 15 minutes away from dam centre. • the hotel is 35% (in my opinion) rundown - needs new furnishings, new carpets etc. • the hotels guests are predominantly young tourists, meaning noisy night times. • the hotel is in some what of a seedy area, lots of Muslims. • very noisy at nighttime as it is next to a main road, got woken up from 2am - 4am from loud exhausts. • the t.v remote control had Sellotape holding the batteries in. •the carpet was quite gross looking I didn't like to go bare foot. • hotel receptionist was a little too jokey. • young local men became a little harassing as we walked to the hotel late at night. • hair dryer is",False
"The hotel is not in the best area and at times felt unsafe - although it has fantastic access to public transport. I stayed in two rooms here. 2 nights in a quad share which was clean and nice. 1 night in a private room which was disgusting. There was no window in the room and the bathroom opened onto the bedroom, so it was steamy and mouldy. The staff were friendly enough and the wifi access was great. Not a bad place - but would consider elsewhere first.",True
The guy at the desk was friendly. Think he's the manager . Room was not bad but the windows were filthy could do with a right old clean. The curtains had bullet holes in them. They never cleared the mess from are room rather let it pile up. Location was far from the centre had 2 ride a tram and bus. Big 2.80 euro a time. Watch out 4 the guy at the breakfast bar he's dodgy. Breakfast was included in my deal and he tried 2 charge me 5 euro. When I didn't comply he ran upstairs like a baby 2 complain saying I was rude. Lift takes forever better of walking the stairs. There's a good shopping centre opposite which is ok.,True
"Be careful, I cancelled my room two weeks before I was meant to stay and have been charged for the stay anyway. Even calling them up the staff were incredibly rude, unhelpful and uncaring at the fact that I had been charged about 150 quid. Took me 3 days of calling up to constant delays before I even spoke to a manager. Don't ever stay here.",False
"Booked hotel through easyjet site,then read reviews and wondered what I was going to. This was birthday treat for my husband. Hotel was situated in a Turkish area,but great access to trams getting into the city was easy. Our room was good ,this is a 2 star hotel,bed was clean,comfortable with good an suite bathroom,great shower. Breakfast was more than adequate. Yes there are a lot of coach tours,young people staying there,but there was no trouble,and seeing as my husband and I are in our 60s,we thoroughly enjoyed our first trip to Amsterdam,it won't be our last.",True
